#Step Temp KinEng PotEng 
     314   0.94286492    1.4136068    0.3652865 
     315    0.9389492    1.4077361   0.36983489 
     316   0.93513905    1.4020237   0.37452839 
     317   0.93238871    1.3979002   0.37798005 
     318   0.93222319     1.397652   0.37675266 
     319   0.93487366    1.4016258   0.37137678 
     320   0.93907405    1.4079233   0.36299022 
     321   0.94376302    1.4149533   0.35433983 
     322   0.94753063    1.4206019   0.34763675 
     323   0.94957727    1.4236704   0.34300287 
     324   0.94903524    1.4228578   0.34311829 
     325   0.94629954    1.4187562    0.3465532 
     326   0.94221976    1.4126395    0.3516753 
     327   0.93684621    1.4045831   0.35895943 
     328   0.93198161    1.3972898    0.3644585 
     329   0.93074888    1.3954416   0.36481748 
     330   0.93197286    1.3972767    0.3622373 
     331   0.93360081    1.3997174   0.35854482 
     332   0.93624815    1.4036865   0.35346724 
     333   0.93908574    1.4079408   0.34743493 
     334   0.94136658    1.4113604   0.34232735 
     335   0.94227228    1.4127183   0.33973702 
     336   0.94218335     1.412585   0.33850633 
     337   0.94191909    1.4121888   0.33779002 
     338   0.94107679    1.4109259   0.33847377 
     339   0.93880882    1.4075256   0.34064221 
     340   0.93510728     1.401976   0.34407984 
     341   0.93116682    1.3960682   0.34907162 
     342   0.92747392    1.3905316   0.35343591 
     343   0.92412816    1.3855154   0.35691307 
     344    0.9216583    1.3818124   0.35913996 
     345   0.92098264    1.3807994   0.35922354 
     346   0.92260483    1.3832315   0.35555846 
     347   0.92515331    1.3870524   0.35005637 
     348   0.92844258    1.3919839   0.34389577 
     349   0.93202155    1.3973497   0.33665458 
     350   0.93342926    1.3994602   0.33303089 
     351   0.93200956    1.3973317   0.33325494 
     352   0.92798519    1.3912981   0.33820936 
     353   0.92327175    1.3842314   0.34375712 
     354    0.9194014    1.3784287   0.34850261 
     355    0.9160954    1.3734721   0.35310639 
     356   0.91393559     1.370234   0.35593041 
     357   0.91386848    1.3701334   0.35383822 
     358   0.91617704    1.3735945   0.34902797 
     359   0.91961009    1.3787416   0.34284935 
     360   0.92315235    1.3840524   0.33551655 
     361   0.92618524    1.3885995   0.33072742 
     362   0.92641502     1.388944   0.32880403 
     363   0.92455068    1.3861489    0.3294143 
     364    0.9230787     1.383942    0.3302271 
     365   0.92183138    1.3820719   0.33075128 
     366   0.92030922    1.3797898   0.33180331 
     367    0.9192955    1.3782699   0.33140467 
     368   0.91882773    1.3775686   0.33137058 
     369   0.91794262    1.3762416   0.33240063 
     370   0.91776803    1.3759799   0.33104365 
     371   0.91738742    1.3754092   0.33004942 
     372   0.91559924    1.3727283   0.33126136 
     373   0.91295771    1.3687679   0.33464474 
     374   0.90972469    1.3639207   0.33821903 
     375   0.90690084     1.359687   0.34164234 
     376   0.90562427    1.3577731    0.3430266 
     377    0.9048802    1.3566575   0.34386616 
     378   0.90446513    1.3560352    0.3432535 
     379   0.90513822    1.3570444   0.34069666 
     380    0.9066986    1.3593838   0.33649807 
     381   0.90892443    1.3627209   0.33215122 
     382   0.91036553    1.3648815   0.32913337 
     383   0.91030101    1.3647848   0.32900438 
     384   0.90946638    1.3635335   0.32937277 
     385   0.90863068    1.3622805   0.32929476 
     386     0.908726    1.3624234   0.32882943 
     387   0.90941442    1.3634556   0.32701572 
     388   0.90984841    1.3641062   0.32545743 
     389   0.90966531    1.3638317   0.32478153 
     390   0.90853252    1.3621334   0.32508296 
     391   0.90684489    1.3596031   0.32599911 
     392   0.90429544    1.3557808   0.32925394 
     393   0.90043611    1.3499947   0.33470285 
     394   0.89550256     1.342598   0.34159522 
     395   0.89089755    1.3356938   0.34805104 
     396   0.88857015    1.3322044   0.35097134 
     397    0.8886197    1.3322787   0.35067572 
     398   0.88993652     1.334253   0.34872246 
     399   0.89133082    1.3363434   0.34590797 
     400   0.89111939    1.3360264   0.34439638 
     401   0.88938374    1.3334242   0.34628725 
     402   0.88673477    1.3294527   0.34993605 
     403   0.88341264    1.3244719   0.35472366 
     404   0.87994145    1.3192677   0.35984461 
     405   0.87745878    1.3155455   0.36345093 
     406   0.87771571    1.3159307   0.36266257 
     407   0.88064359    1.3203204   0.35784457 
     408   0.88493289    1.3267512   0.35030284 
     409   0.88919942    1.3331479   0.34367078 
     410   0.89181815     1.337074   0.33911094 
     411   0.89279989    1.3385459   0.33751458 
     412   0.89259348    1.3382365   0.33692961 
     413   0.89122469    1.3361843   0.33842641 
     414   0.88983629    1.3341027   0.34004213 
     415   0.88947795    1.3335655   0.33972543 
     416   0.89110698    1.3360078   0.33662377 
     417   0.89402061    1.3403761   0.33152379 
     418   0.89812217    1.3465254   0.32485511 
     419    0.9031771    1.3541041    0.3166669 
     420   0.90724211    1.3601987   0.31002579 
     421    0.9088646    1.3626312   0.30676448 
     422   0.90828557    1.3617631   0.30657179 
     423   0.90605915    1.3584251   0.30940839 
     424   0.90231962    1.3528186    0.3157163 
     425   0.89875876    1.3474799   0.32063356 
     426   0.89545211    1.3425223   0.32460267 
     427   0.89220179    1.3376492   0.32920418 
     428    0.8896477    1.3338199   0.33186152 
     429   0.88804535    1.3314176   0.33337219 
     430   0.88704106    1.3299119   0.33378267 
     431   0.88565771    1.3278379   0.33593456 
     432   0.88402501      1.32539   0.33764005 
     433   0.88202522    1.3223918   0.34015609 
     434   0.87950468    1.3186128   0.34280993 
     435   0.87750235    1.3156108   0.34499718 
     436   0.87672055    1.3144387   0.34495067 
     437   0.87769528    1.3159001   0.34298392 
     438    0.8803828    1.3199294   0.33812819 
     439   0.88432862    1.3258452   0.33109294 
     440   0.88837633    1.3319138   0.32463191 
     441   0.89101292    1.3358668   0.32069184 
     442   0.89187367    1.3371573   0.31858181 
     443   0.88947176    1.3335562   0.32185833 
     444   0.88498891    1.3268352    0.3277463 
     445   0.88005957    1.3194448   0.33458464 
     446   0.87430353    1.3108149   0.34202957 
     447   0.86988039    1.3041835   0.34844282 
     448   0.86876711    1.3025144   0.35037117 
     449   0.86990981    1.3042276   0.34846578 
     450   0.87271828    1.3084382   0.34434548 
     451   0.87649323    1.3140979   0.33890208 
     452   0.88063114    1.3203017   0.33238304 
     453   0.88337218    1.3244113   0.32821827 
     454   0.88439206    1.3259403    0.3254975 
     455   0.88444596    1.3260211   0.32435034 
     456   0.88349943    1.3246021   0.32495808 
     457    0.8825986    1.3232515   0.32644825 
     458   0.88166531    1.3218522   0.32785287 
     459    0.8804998    1.3201048   0.32896956 
     460    0.8798189     1.319084   0.32846336 
     461   0.88041497    1.3199776   0.32721674 
     462    0.8809768      1.32082   0.32565741 
     463   0.88086714    1.3206555   0.32635162 
     464    0.8799049    1.3192129   0.32839116 
     465   0.87786448    1.3161538   0.33105738 
     466   0.87498597    1.3118381    0.3357151 
     467   0.87281055    1.3085766   0.33874589 
     468   0.87257374    1.3082215   0.33861427 
     469   0.87379357    1.3100504   0.33669565 
     470   0.87626335    1.3137532   0.33236695 
     471   0.87950369    1.3186114   0.32688916 
     472   0.88290655    1.3237132    0.3215858 
     473   0.88601206    1.3283692    0.3171324 
     474   0.88796238    1.3312932   0.31380206 
     475   0.88871384    1.3324198   0.31246927 
     476   0.88977717    1.3340141   0.31059956 
     477   0.89108532    1.3359753   0.30850051 
     478   0.89250645     1.338106   0.30629826 
     479   0.89370199    1.3398984   0.30414505 
     480   0.89368737    1.3398765   0.30398405 
     481   0.89158495    1.3367244   0.30717628 
     482    0.8873561    1.3303842   0.31320413 
     483   0.88138701     1.321435   0.32314614 
     484   0.87473034    1.3114548    0.3327636 
     485   0.86945877    1.3035513   0.34102464 
     486   0.86554346    1.2976812   0.34717121 
     487   0.86338488     1.294445   0.34999281 
     488   0.86344535    1.2945356     0.349254 
     489   0.86597873    1.2983338   0.34527991 
     490   0.87025573    1.3047462   0.33854792 
     491   0.87448125    1.3110814   0.33270886 
     492   0.87789708    1.3162026   0.32804619 
     493   0.88016053    1.3195961   0.32445187 
     494    0.8818447    1.3221212   0.32186264 
     495   0.88420831    1.3256648   0.31774546 
     496   0.88605121    1.3284279    0.3150077 
     497   0.88721584    1.3301739   0.31286689 
     498    0.8881299    1.3315444   0.31071607 
     499   0.88740135    1.3304521   0.31152355 
     500   0.88478813    1.3265342   0.31504159 
     501   0.88075598    1.3204889    0.3214412 
     502    0.8762028    1.3136624   0.32818458 
     503   0.87202361    1.3073967   0.33377201 
     504   0.86880552     1.302572   0.33875944 
     505   0.86764665    1.3008345   0.34114164 
     506   0.86807977    1.3014839   0.34061781 
     507   0.87021214    1.3046809   0.33767004 
     508   0.87326391    1.3092563   0.33223405 
     509   0.87542273    1.3124929   0.32843709 
     510   0.87662898    1.3143014   0.32629442 
     511   0.87736327    1.3154023    0.3253083 
     512   0.87873961    1.3174658   0.32330278 
     513   0.88181353    1.3220744   0.31911641 
     514   0.88539255    1.3274403   0.31413249 
     515   0.88837717    1.3319151    0.3094509 
     516   0.88967344    1.3338585   0.30711421 
     517   0.88951274    1.3336176   0.30834168 
     518   0.88759916    1.3307486   0.31143713 
     519   0.88400705    1.3253631   0.31724991 
     520    0.8803522    1.3198835    0.3232808 
     521   0.87728437     1.315284   0.32758133 
     522   0.87543572    1.3125124    0.3304316 
     523   0.87469539    1.3114024   0.33136398 
     524   0.87506593     1.311958   0.33076407 
     525   0.87686643    1.3146574   0.32873256 
     526   0.88018332    1.3196303    0.3237075 
